Family;Status;Part number;Temperature;Supply current;Supply current hover;Supply voltage;Supply voltage hover;Technology;Motion;Processing;Sensitive axis;Sensitive axis hover;Stray field;Package;Trim&Form;Output;Output hover;Magnetic field;Magnet TC;AEC-Q100;ASIL;Extra;Extra hover;Product page;Datasheet
Mainstream;production;MLX90421GVE-ADC-000;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-3;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90421GVD-ADC-000;-40 to 160;20;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-4;Standard straight leads;Analog|PWM;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90421;https://media.melexis.com/-/media/files/documents/datasheets/MLX90421-datasheet-melexis.pdf
Mainstream;production;MLX90422GDC-ADD-030;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SOIC-8;;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GGO-ADD-030;-40 to 160;20;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;TSSOP-16;;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GVS-ADD-030;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GVS-ADD-033;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD2 2.54;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GVS-ADD-038;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;DMP-4;STD4 2.54;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GVE-ADD-030;-40 to 160;10;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-3;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90422GVD-ADD-030;-40 to 160;20;;5;;Hall;On-axis|Off-axis|Linear;Angle;XY|XZ|YZ;;;SMP-4;Standard straight leads;SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90422;https://media.melexis.com/-/media/files/documents/datasheets/MLX90422-datasheet-melexis.pdf
Mainstream;production;MLX90423GDC-ACA-230;-40 to 160;12;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SOIC-8;;Analog|PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL;;https://www.melexis.com/MLX90423;https://media.melexis.com/-/media/files/documents/datasheets/MLX90423-datasheet-melexis.pdf
Mainstream;production;MLX90423GGO-ACA-230;-40 to 160;24;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;Analog|PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL;;https://www.melexis.com/MLX90423;https://media.melexis.com/-/media/files/documents/datasheets/MLX90423-datasheet-melexis.pdf
Mainstream;production;MLX90423GVE-ACA-230;-40 to 160;12;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;SMP-3;Standard straight leads;Analog|PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL;;https://www.melexis.com/MLX90423;https://media.melexis.com/-/media/files/documents/datasheets/MLX90423-datasheet-melexis.pdf
Mainstream;production;MLX90423GGO-ACA-430;-40 to 160;24;;5|12;Extended Mode (6-18V) selectable via NVRAM programming;Hall;Linear;Angle;XZ;;;TSSOP-16;;Analog|PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL;;https://www.melexis.com/MLX90423;https://media.melexis.com/-/media/files/documents/datasheets/MLX90423-datasheet-melexis.pdf
Mainstream;production;MLX90424LGO-ACA-230;-40 to 150;24;;5;3-18V for the wake-up switch;Hall;Linear;Angle;XZ;;4 kA/m, 5mT;TSSOP-16;;Analog|PWM|SENT;;min 3 (mT/mm);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL|Integrated Wake-up;3 dice in package: 2xMLX90423 and 1xMLX92292 wake up switch;https://www.melexis.com/MLX90424;https://media.melexis.com/-/media/files/documents/datasheets/MLX90424-datasheet-melexis.pdf
Mainstream;production;MLX90424LGO-ACA-430;-40 to 150;24;;5;3-18V for the wake-up switch;Hall;Linear;Angle;XZ;;;TSSOP-16;;Analog|PWM|SENT;;10 to 70 (mT);-2400 to 0;✔;ASIL C;4-pts anywhere PWL|16-pts anywhere PWL|Integrated Wake-up;3 dice in package: 2xMLX90423 and 1xMLX92292 wake up switch;https://www.melexis.com/MLX90424;https://media.melexis.com/-/media/files/documents/datasheets/MLX90424-datasheet-melexis.pdf
Mainstream;production;MLX90425GDC-ABA-600;-40 to 160;11.5;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SOIC-8;;Analog|PWM;;10 to 240 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90425;https://media.melexis.com/-/media/files/documents/datasheets/MLX90425-datasheet-melexis.pdf
Mainstream;production;MLX90425GVE-ABA-600;-40 to 160;11.5;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-3;Standard straight leads;Analog|PWM;;10 to 240 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90425;https://media.melexis.com/-/media/files/documents/datasheets/MLX90425-datasheet-melexis.pdf
Mainstream;production;MLX90425GGO-BAA-600;-40 to 160;24;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;TSSOP-16;;Analog|PWM;;12 to 245 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90425;https://media.melexis.com/-/media/files/documents/datasheets/MLX90425-datasheet-melexis.pdf
Mainstream;production;MLX90425GVD-BAA-600;-40 to 160;24;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-4;Standard straight leads;Analog|PWM;;12 to 245 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90425;https://media.melexis.com/-/media/files/documents/datasheets/MLX90425-datasheet-melexis.pdf
Mainstream;production;MLX90426GDC-ACB-630;-40 to 160;11.5;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SOIC-8;;SENT;;10 to 150 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90426;https://media.melexis.com/-/media/files/documents/datasheets/MLX90426-datasheet-melexis.pdf
Mainstream;production;MLX90426GVE-ACB-630;-40 to 160;11.5;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-3;Standard straight leads;SENT;;10 to 150 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90426;https://media.melexis.com/-/media/files/documents/datasheets/MLX90426-datasheet-melexis.pdf
Mainstream;production;MLX90426GGO-BAB-630;-40 to 160;24;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;TSSOP-16;;SENT;;12 to 168 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90426;https://media.melexis.com/-/media/files/documents/datasheets/MLX90426-datasheet-melexis.pdf
Mainstream;production;MLX90426GVD-BAB-630;-40 to 160;24;;5;;Hall;On-axis;Angle;dZ;Differential Measurement;4 kA/m, 5mT;SMP-4;Standard straight leads;SENT;;12 to 168 (mT/mm);-2400 to 0;✔;ASIL B;4-pts anywhere PWL|16/17-pts fixed PWL;;https://www.melexis.com/MLX90426;https://media.melexis.com/-/media/files/documents/datasheets/MLX90426-datasheet-melexis.pdf
Mainstream;production;MLX90427GDC-AAC-900;-40 to 160;12.5 (5V mode), 11.5 (3V mode);;3.3|5;;Hall;On-axis|Off-axis|Joystick|Linear;Angle|FieldComponent;XY|XZ|YZ|XYZ|dZ;dZ:Differential Measurement;4 kA/m, 5mT;SOIC-8;;SPI;;10 to 150 (mT/mm);-2400 to 0;✔;ASIL B;;;https://www.melexis.com/MLX90427;https://media.melexis.com/-/media/files/documents/datasheets/MLX90427-datasheet-melexis.pdf
Mainstream;production;MLX90427GGO-AAC-300;-40 to 160;25 (5V mode), 23 (3V mode);;3.3|5;;Hall;On-axis|Off-axis|Joystick|Linear;Angle|FieldComponent;XY|XZ|YZ|XYZ;;;TSSOP-16;;SPI;;10 to 70 (mT);-2400 to 0;✔;ASIL B;;;https://www.melexis.com/MLX90427;https://media.melexis.com/-/media/files/documents/datasheets/MLX90427-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAA-000;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-350;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAA-100;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-350;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAA-500;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-350;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-000;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-003;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-005;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-010;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XZ;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-023;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-025;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-043;-40 to 150;10;;3.3;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-045;-40 to 150;10;;3.3;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-100;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-103;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-105;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-120;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-123;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-125;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-140;-40 to 150;10;;5;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-143;-40 to 150;10;;5;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-145;-40 to 150;10;;5;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-200;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-305;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-403;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-506;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 70 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAB-543;-40 to 150;10;;5;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAC-000;-40 to 150;10;;3.3;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAC-100;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;XY;;;SOIC-8;;Dual Analog;;10 to 40 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAC-125;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAC-524;-40 to 150;10;;5;;Hall;On-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 50 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LDC-BAC-545;-40 to 150;10;;5;;Hall;Off-axis;FieldComponent;ZY;;;SOIC-8;;Dual Analog;;10 to 60 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAA-000;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-350;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAA-100;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-350;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-003;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-005;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-015;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XZ;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-023;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-025;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-043;-40 to 150;20;;3.3;;Hall;Off-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-045;-40 to 150;20;;3.3;;Hall;Off-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-100;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-103;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-105;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-123;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-125;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-143;-40 to 150;20;;5;;Hall;Off-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 30 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-145;-40 to 150;20;;5;;Hall;Off-axis;FieldComponent;ZY;;;TSSOP-16;;Dual Analog;;10 to 60 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAB-400;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-1100;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAC-000;-40 to 150;20;;3.3;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90380LGO-BAC-100;-40 to 150;20;;5;;Hall;On-axis;FieldComponent;XY;;;TSSOP-16;;Dual Analog;;10 to 40 (mT);-2000;✔;;;;https://www.melexis.com/MLX90380;https://media.melexis.com/-/media/files/documents/datasheets/MLX90380-datasheet-melexis.pdf
Resolver;production;MLX90381GLW-ACA-000;-40 to 160;5;;3.3;;Hall;On-axis|Off-axis;FieldComponent;XYZ;;;DFN-6;;Dual Analog;;10 to 70 (mT);-350|-1100|-2000;✔;ASIL B;;;https://www.melexis.com/MLX90381;https://media.melexis.com/-/media/files/documents/datasheets/MLX90381-datasheet-melexis.pdf
Resolver;production;MLX90381GLW-ACA-100;-40 to 160;5;;3.3;;Hall;On-axis|Off-axis;FieldComponent;XYZ;;;DFN-6;;Dual Analog;;40 to 160 (mT);-350|-1100|-2000;✔;ASIL B;;;https://www.melexis.com/MLX90381;https://media.melexis.com/-/media/files/documents/datasheets/MLX90381-datasheet-melexis.pdf
Encoder;production;MLX90382LLW-ABA-000;-40 to 150;10;excluding output I/F;3.3|5;;Hall;On-axis;Angle;XY|XZ|YZ;;;QFN-24;;PWM|SPI|SSI|ABI|UVW;;10 to 70 (mT);-3000 to 0;;SIL-2;16/17-pts fixed PWL;;https://www.melexis.com/MLX90382;https://media.melexis.com/-/media/files/documents/datasheets/MLX90382-datasheet-melexis.pdf
Encoder;production;MLX90382LLW-ABA-010;-40 to 150;10;excluding output I/F;3.3|5;;Hall;Off-axis;Angle;XY|XZ|YZ;;;QFN-24;;PWM|SPI|SSI|ABI|UVW;;10 to 70 (mT);-3000 to 0;;SIL-2;16/17-pts fixed PWL;;https://www.melexis.com/MLX90382;https://media.melexis.com/-/media/files/documents/datasheets/MLX90382-datasheet-melexis.pdf
Encoder;production;MLX90382LLW-ABA-100;-40 to 150;10;excluding output I/F;3.3|5;;Hall;On-axis;Angle;XY;;;QFN-24;;PWM|SPI|SSI|ABI|UVW;;40 to 120 (mT);-3000 to 0;;SIL-2;16/17-pts fixed PWL;;https://www.melexis.com/MLX90382;https://media.melexis.com/-/media/files/documents/datasheets/MLX90382-datasheet-melexis.pdf
